PRDCODEXT,PROMDEFFECDES_df1,PROMDEFFECHAS_df1,Status Hoy_df2,Prov_df2,Cat _df2,Tipo Prov_df2,LOCCOD_df3,MOVFEC_df3,ACPRCANTVEND_df3,ACPRIMPVEN_df3
562229,,,1.0,11950.0,216.0,1.0,5201.0,16/5/2021,1.0,239
562267,,,1.0,11950.0,216.0,1.0,5201.0,2/7/2021,1.0,199
561000,,,5.0,25259.0,216.0,1.0,,,,
607402,,,5.0,25259.0,216.0,1.0,5201.0,7/5/2021,2.0,378
560715,,,5.0,25259.0,217.0,1.0,5201.0,29/10/2021,2.0,5340
607403,,,5.0,25259.0,216.0,1.0,,,,
560966,,,5.0,25259.0,216.0,1.0,,,,
600709,,,5.0,25259.0,217.0,1.0,5201.0,22/10/2023,1.0,690
561958,,,5.0,25259.0,217.0,1.0,5201.0,3/5/2021,1.0,175
561183,,,5.0,25259.0,216.0,1.0,,,,
561184,,,5.0,25259.0,216.0,1.0,,,,
560051,,,5.0,25259.0,216.0,1.0,,,,
561166,,,5.0,25259.0,216.0,1.0,,,,
562198,,,5.0,25259.0,216.0,1.0,,,,
562208,,,1.0,25259.0,216.0,1.0,5201.0,11/12/2022,1.0,394
562207,,,1.0,25259.0,216.0,1.0,5201.0,23/10/2021,1.0,359
562196,,,5.0,25259.0,216.0,1.0,,,,
562206,,,1.0,25259.0,216.0,1.0,5201.0,12/11/2022,1.0,394
562845,,,5.0,25161.0,216.0,1.0,,,,
562809,,,1.0,25161.0,217.0,1.0,5201.0,3/10/2023,1.0,35000
562755,,,5.0,25161.0,216.0,1.0,5201.0,28/8/2021,1.0,449
562761,,,5.0,25161.0,216.0,1.0,5201.0,6/9/2021,2.0,2640
562001,,,5.0,25161.0,216.0,1.0,5201.0,26/3/2024,1.0,355
562101,,,5.0,25161.0,217.0,1.0,5201.0,23/5/2022,0.0,1050
562110,,,5.0,25161.0,216.0,1.0,5201.0,23/5/2022,0.0,669
562757,,,1.0,25161.0,216.0,1.0,5201.0,30/8/2021,6.0,3750
562932,,,5.0,25161.0,216.0,1.0,,,,
562941,,,5.0,25161.0,216.0,1.0,5201.0,26/11/2023,1.0,355
562909,,,1.0,25161.0,217.0,1.0,,,,
600070,,,5.0,25161.0,216.0,1.0,5201.0,17/8/2023,6.0,2640
600052,,,1.0,25161.0,216.0,1.0,5201.0,26/8/2023,2.0,1758
600764,,,1.0,25161.0,216.0,1.0,5201.0,29/12/2023,1.0,530
600766,,,1.0,25161.0,216.0,1.0,5201.0,27/10/2023,0.0,0
600767,,,1.0,25161.0,216.0,1.0,5201.0,5/2/2024,1.0,1060
601920,,,1.0,25161.0,216.0,1.0,,,,
562574,,,5.0,25161.0,216.0,1.0,5201.0,21/7/2021,1.0,690
562567,,,1.0,25161.0,216.0,1.0,5201.0,29/5/2021,1.0,389
562564,,,1.0,25161.0,216.0,1.0,5201.0,3/10/2023,1.0,519
562656,,,1.0,25161.0,216.0,1.0,5201.0,28/8/2021,1.0,2015
562781,,,1.0,25161.0,216.0,1.0,,,,
562694,,,1.0,25161.0,216.0,1.0,5201.0,12/10/2023,1.0,519
562707,,,5.0,25161.0,216.0,1.0,,,,
562770,,,5.0,22010.0,216.0,1.0,5201.0,17/7/2021,1.0,199
562010,,,5.0,22010.0,216.0,1.0,5201.0,23/5/2022,0.0,979
560506,,,5.0,22010.0,216.0,1.0,5201.0,2/9/2021,2.0,4980
561196,,,5.0,22010.0,216.0,1.0,5201.0,21/9/2022,1.0,245
561253,,,5.0,22010.0,216.0,1.0,5201.0,16/5/2021,1.0,499
561254,,,5.0,22010.0,216.0,1.0,5201.0,20/5/2021,1.0,125
600048,,,1.0,22010.0,216.0,1.0,5201.0,13/8/2023,3.0,1887
600049,,,1.0,22010.0,216.0,1.0,5201.0,25/8/2023,2.0,1258
605103,,,5.0,22010.0,217.0,1.0,,,,
561191,,,5.0,22010.0,216.0,1.0,5201.0,7/5/2021,1.0,245
561199,,,5.0,22010.0,216.0,1.0,5201.0,29/6/2021,1.0,245
561481,,,5.0,22010.0,216.0,1.0,5201.0,20/5/2021,0.0,"1273,8"
562049,,,5.0,22010.0,216.0,1.0,5201.0,8/5/2021,2.0,248
608379,,,5.0,22010.0,216.0,1.0,5201.0,13/5/2021,1.0,619
605420,,,5.0,22010.0,216.0,1.0,,,,
562515,,,5.0,22010.0,216.0,1.0,5201.0,7/5/2021,1.0,445
562479,,,5.0,22010.0,216.0,1.0,5201.0,1/6/2021,1.0,2415
562548,,,5.0,22010.0,216.0,1.0,,,,
562663,,,5.0,22010.0,216.0,1.0,5201.0,25/5/2021,1.0,999
562664,,,5.0,22010.0,216.0,1.0,,,,
560941,,,5.0,30090.0,216.0,1.0,,,,
561542,,,5.0,16325.0,216.0,1.0,,,,
560844,,,1.0,11116.0,216.0,1.0,5201.0,20/10/2022,1.0,899
560919,,,1.0,11116.0,216.0,1.0,5201.0,13/5/2021,1.0,720
560917,,,1.0,11116.0,216.0,1.0,5201.0,28/10/2022,1.0,839
562834,,,1.0,11116.0,216.0,1.0,5201.0,4/11/2022,1.0,930
562835,,,5.0,11116.0,216.0,1.0,5201.0,3/1/2023,1.0,1530
562842,,,1.0,11116.0,216.0,1.0,5201.0,15/10/2022,1.0,1190
562836,,,1.0,11116.0,216.0,1.0,5201.0,13/2/2023,2.0,3998
562843,,,1.0,11116.0,216.0,1.0,5201.0,14/10/2022,1.0,1530
562844,,,5.0,11116.0,216.0,1.0,5201.0,24/12/2022,1.0,1530
562847,,,5.0,11116.0,216.0,1.0,5201.0,21/10/2022,1.0,1190
562839,,,1.0,11116.0,216.0,1.0,5201.0,14/1/2023,3.0,6840
600896,,,1.0,11116.0,216.0,1.0,,,,
600924,,,1.0,11116.0,216.0,1.0,5201.0,18/1/2024,1.0,3029
561640,,,5.0,11116.0,216.0,1.0,5201.0,2/5/2021,1.0,705
560685,,,1.0,11116.0,216.0,1.0,5201.0,22/10/2022,1.0,839
560937,,,5.0,21603.0,216.0,1.0,,,,
560759,,,5.0,21603.0,216.0,1.0,,,,
560546,,,5.0,21603.0,216.0,1.0,,,,
560758,,,5.0,21603.0,216.0,1.0,,,,
560786,,,5.0,21603.0,216.0,1.0,,,,
601098,,,1.0,21603.0,216.0,1.0,5201.0,2/5/2021,1.0,259
560768,,,5.0,21603.0,216.0,1.0,,,,
561904,,,5.0,21603.0,216.0,1.0,,,,
561912,,,5.0,21603.0,216.0,1.0,5201.0,8/5/2021,1.0,265
560500,,,5.0,21603.0,216.0,1.0,,,,
562056,,,5.0,21603.0,216.0,1.0,5201.0,28/5/2022,1.0,1490
601099,,,5.0,21603.0,216.0,1.0,,,,
601096,,,5.0,21603.0,216.0,1.0,,,,
561619,,,5.0,21603.0,216.0,1.0,,,,
561620,,,5.0,21603.0,216.0,1.0,,,,
561621,,,5.0,21603.0,216.0,1.0,,,,
561821,,,5.0,21603.0,216.0,1.0,,,,
561800,,,5.0,21603.0,216.0,1.0,,,,
561729,,,5.0,21603.0,216.0,1.0,,,,
561730,,,1.0,21603.0,216.0,1.0,5201.0,2/5/2021,1.0,287
561473,,,5.0,21603.0,216.0,1.0,,,,
601105,,,5.0,21603.0,216.0,1.0,,,,
562199,,,5.0,21603.0,216.0,1.0,,,,
562149,,,5.0,21603.0,216.0,1.0,,,,
562362,,,5.0,21603.0,216.0,1.0,5201.0,7/5/2021,1.0,1450
562407,,,5.0,21603.0,216.0,1.0,5201.0,7/8/2021,1.0,699
562406,,,1.0,21603.0,216.0,1.0,5201.0,6/12/2021,1.0,745
562513,,,5.0,21603.0,216.0,1.0,5201.0,16/6/2021,1.0,2860
561865,,,5.0,10886.0,216.0,1.0,,,,
561832,,,5.0,10886.0,216.0,1.0,,,,
560994,,,5.0,10886.0,216.0,1.0,,,,
561255,,,5.0,10886.0,216.0,1.0,,,,
561257,,,5.0,10886.0,216.0,1.0,5201.0,30/5/2023,6.0,2574
561416,,,5.0,10886.0,216.0,1.0,,,,
561407,,,5.0,10886.0,216.0,1.0,,,,
561413,,,5.0,10886.0,216.0,1.0,,,,
561433,,,5.0,10886.0,216.0,1.0,,,,
607828,,,5.0,10886.0,216.0,1.0,,,,
561749,,,5.0,10886.0,216.0,1.0,,,,
561756,,,5.0,10886.0,216.0,1.0,,,,
561817,,,5.0,10886.0,216.0,1.0,5201.0,28/8/2021,1.0,480
561412,,,5.0,10886.0,216.0,1.0,,,,
561840,,,5.0,10886.0,216.0,1.0,,,,
561872,,,5.0,10886.0,216.0,1.0,,,,
561825,,,5.0,10886.0,216.0,1.0,,,,
561757,,,5.0,10886.0,216.0,1.0,,,,
607811,,,5.0,10886.0,216.0,1.0,,,,
561944,,,5.0,10886.0,216.0,1.0,,,,
561417,,,5.0,10886.0,216.0,1.0,,,,
561914,,,1.0,65987.0,216.0,1.0,5201.0,4/5/2021,1.0,405
605075,,,1.0,65987.0,216.0,1.0,,,,
561886,,,1.0,65987.0,216.0,1.0,5201.0,2/5/2021,3.0,699
562452,,,1.0,65987.0,217.0,1.0,5201.0,28/5/2021,1.0,452
562467,,,1.0,65987.0,217.0,1.0,5201.0,2/5/2021,1.0,263
562454,,,1.0,65987.0,217.0,1.0,5201.0,6/6/2021,1.0,452
562468,,,1.0,65987.0,217.0,1.0,5201.0,17/5/2021,1.0,263
600067,,,5.0,66896.0,216.0,1.0,,,,
560610,,,1.0,66896.0,216.0,1.0,5201.0,28/5/2023,1.0,960
601477,,,1.0,66896.0,216.0,1.0,,,,
601934,,,1.0,66896.0,216.0,1.0,,,,
562160,,,1.0,65167.0,216.0,1.0,5201.0,23/5/2022,0.0,1099
600711,,,1.0,65167.0,216.0,1.0,5201.0,7/10/2023,1.0,599
600906,,,1.0,65167.0,216.0,1.0,5201.0,20/11/2023,1.0,430
562449,,,5.0,65167.0,216.0,1.0,5201.0,3/5/2021,1.0,199
562451,,,1.0,65167.0,216.0,1.0,5201.0,4/5/2021,1.0,469
562448,,,1.0,65167.0,216.0,1.0,5201.0,5/5/2021,2.0,438
543444,,,1.0,65167.0,216.0,1.0,5201.0,29/5/2021,1.0,510
562447,,,1.0,65167.0,216.0,1.0,5201.0,3/5/2021,1.0,415
562442,,,1.0,65167.0,216.0,1.0,5201.0,11/6/2021,1.0,669
562506,,,5.0,65167.0,216.0,1.0,5201.0,28/6/2021,1.0,225
562653,,,1.0,65167.0,216.0,1.0,5201.0,7/5/2021,1.0,335
562815,,,5.0,65733.0,217.0,1.0,5201.0,2/10/2022,2.0,318
542169,,,5.0,65733.0,217.0,1.0,5201.0,14/5/2021,2.0,330
542170,,,1.0,65733.0,217.0,1.0,5201.0,14/5/2021,1.0,169
542168,,,5.0,65733.0,217.0,1.0,5201.0,5/9/2021,2.0,318
562490,,,5.0,65441.0,216.0,1.0,5201.0,25/8/2021,1.0,689
560439,,,1.0,66549.0,217.0,1.0,5201.0,2/5/2021,1.0,455
604023,,,1.0,66549.0,216.0,1.0,5201.0,14/5/2021,1.0,559
604102,,,1.0,66549.0,216.0,1.0,5201.0,2/5/2021,1.0,235
540660,,,1.0,66549.0,217.0,1.0,5201.0,6/5/2021,1.0,145
604661,,,5.0,66549.0,216.0,1.0,5201.0,3/5/2021,1.0,325
561269,,,1.0,66549.0,217.0,1.0,5201.0,10/9/2021,1.0,725
604105,,,1.0,66549.0,216.0,1.0,5201.0,4/5/2021,1.0,235
560211,,,1.0,66549.0,217.0,1.0,5201.0,4/5/2021,2.0,538
560438,,,1.0,66549.0,217.0,1.0,5201.0,8/5/2021,1.0,455
560436,,,1.0,66549.0,217.0,1.0,5201.0,17/9/2021,1.0,549
560508,,,1.0,66549.0,217.0,1.0,5201.0,15/5/2021,1.0,659
562239,,,5.0,66549.0,216.0,1.0,5201.0,25/5/2022,2.0,658
562240,,,5.0,66549.0,216.0,1.0,5201.0,26/5/2022,7.0,2303
565511,,,1.0,66549.0,217.0,1.0,5201.0,8/12/2022,1.0,329
562036,,,1.0,66549.0,217.0,1.0,5201.0,2/5/2021,1.0,635
600769,,,5.0,66549.0,216.0,1.0,5201.0,23/12/2023,1.0,210
561402,,,5.0,66549.0,216.0,1.0,5201.0,10/7/2021,1.0,339
605028,,,1.0,66549.0,216.0,1.0,,,,
561537,,,1.0,66549.0,217.0,1.0,5201.0,2/5/2021,2.0,298
562702,,,1.0,66549.0,217.0,1.0,5201.0,2/5/2021,3.0,417
561538,,,1.0,66549.0,217.0,1.0,5201.0,6/5/2021,1.0,149
562019,,,5.0,64991.0,217.0,1.0,,,,
561344,,,5.0,64991.0,217.0,1.0,,,,
561266,,,1.0,64991.0,217.0,1.0,5201.0,4/5/2021,2.0,238
561270,,,1.0,64991.0,217.0,1.0,5201.0,6/5/2021,1.0,119
562782,,,1.0,64991.0,217.0,1.0,5201.0,6/5/2021,1.0,119
561345,,,5.0,64991.0,217.0,1.0,,,,
562752,,,1.0,64991.0,216.0,1.0,5201.0,28/8/2021,3.0,927
562754,,,1.0,64991.0,216.0,1.0,5201.0,25/8/2021,6.0,1194
561401,,,5.0,64991.0,217.0,1.0,,,,
562122,,,1.0,64991.0,216.0,1.0,5201.0,23/5/2022,0.0,136
562741,,,1.0,64991.0,217.0,1.0,5201.0,6/5/2021,2.0,198
561320,,,5.0,64991.0,217.0,1.0,,,,
562155,,,1.0,64991.0,216.0,1.0,5201.0,23/5/2022,0.0,75
562873,,,5.0,64991.0,217.0,1.0,5201.0,23/12/2022,1.0,239
600127,,,5.0,64991.0,216.0,1.0,,,,
600124,,,5.0,64991.0,217.0,1.0,,,,
605013,,,1.0,64991.0,216.0,1.0,,,,
562167,,,1.0,64991.0,217.0,1.0,5201.0,13/11/2021,1.0,208
562166,,,1.0,64991.0,217.0,1.0,5201.0,13/11/2021,1.0,208
562784,,,5.0,66032.0,216.0,1.0,,,,
561572,,,5.0,65852.0,216.0,1.0,,,,
561573,,,5.0,65852.0,216.0,1.0,,,,
561574,,,5.0,65852.0,216.0,1.0,,,,
562066,,,5.0,65852.0,216.0,1.0,,,,
562052,,,5.0,65852.0,216.0,1.0,,,,
542237,,,5.0,66507.0,216.0,1.0,5201.0,25/3/2022,1.0,329
542238,,,5.0,66507.0,216.0,1.0,5201.0,10/6/2022,1.0,329
542236,,,5.0,66507.0,216.0,1.0,5201.0,14/3/2022,1.0,359
561878,,,1.0,64156.0,216.0,1.0,5201.0,11/9/2021,1.0,5155
561589,,,1.0,64156.0,216.0,1.0,5201.0,26/6/2021,1.0,2149
562048,,,5.0,64156.0,216.0,1.0,,,,
562124,,,1.0,64156.0,216.0,1.0,5201.0,11/9/2021,1.0,10525
562276,,,5.0,64156.0,216.0,1.0,,,,
560787,,,5.0,66703.0,216.0,1.0,,,,
568260,,,1.0,66703.0,216.0,1.0,5201.0,17/9/2022,1.0,760
568342,,,1.0,66703.0,216.0,1.0,5201.0,30/9/2022,1.0,1525
562960,,,5.0,66703.0,216.0,1.0,,,,
562982,,,5.0,66703.0,216.0,1.0,5201.0,26/5/2023,1.0,590
561804,,,5.0,66703.0,216.0,1.0,,,,
561673,,,1.0,66703.0,216.0,1.0,,,,
561677,,,5.0,66703.0,216.0,1.0,,,,
561674,,,1.0,66703.0,216.0,1.0,,,,
605010,,,1.0,66703.0,216.0,1.0,,,,
605011,,,1.0,66703.0,216.0,1.0,,,,
601025,,,5.0,64889.0,216.0,1.0,,,,
602126,,,5.0,64889.0,216.0,1.0,,,,
602569,,,5.0,64889.0,216.0,1.0,,,,
602615,,,5.0,64889.0,216.0,1.0,,,,
602567,,,5.0,64889.0,216.0,1.0,,,,
560290,,,5.0,64889.0,216.0,1.0,,,,
560755,,,5.0,64889.0,216.0,1.0,,,,
560076,,,5.0,64889.0,216.0,1.0,,,,
560289,,,5.0,64889.0,216.0,1.0,,,,
607823,,,5.0,64889.0,216.0,1.0,,,,
560140,,,5.0,64889.0,216.0,1.0,,,,
560690,,,5.0,64889.0,216.0,1.0,,,,
561806,,,5.0,64889.0,216.0,1.0,,,,
561846,,,5.0,64889.0,216.0,1.0,,,,
561078,,,5.0,64889.0,216.0,1.0,,,,
561079,,,5.0,64889.0,216.0,1.0,,,,
560367,,,5.0,64889.0,216.0,1.0,,,,
560044,,,5.0,64889.0,216.0,1.0,,,,
560109,,,5.0,64889.0,216.0,1.0,5201.0,28/5/2021,2.0,1130
607025,,,5.0,64889.0,216.0,1.0,,,,
560481,,,5.0,64889.0,216.0,1.0,,,,
602127,,,5.0,64889.0,216.0,1.0,,,,
561631,,,5.0,64889.0,216.0,1.0,,,,
562105,,,5.0,64889.0,216.0,1.0,,,,
562118,,,5.0,64889.0,216.0,1.0,,,,
561021,,,5.0,64889.0,216.0,1.0,,,,
562109,,,5.0,64889.0,216.0,1.0,,,,
562132,,,5.0,64889.0,216.0,1.0,,,,
562133,,,5.0,64889.0,216.0,1.0,,,,
562185,,,5.0,64889.0,216.0,1.0,,,,
562234,,,5.0,64889.0,216.0,1.0,,,,
562191,,,5.0,64889.0,216.0,1.0,,,,
562299,,,5.0,64889.0,216.0,1.0,,,,
562251,,,5.0,64889.0,217.0,1.0,,,,
562249,,,5.0,64889.0,216.0,1.0,5201.0,4/9/2021,2.0,2180
562250,,,5.0,64889.0,216.0,1.0,,,,
562283,,,5.0,64889.0,216.0,1.0,,,,
562284,,,5.0,64889.0,216.0,1.0,,,,
562356,,,5.0,64889.0,216.0,1.0,5201.0,2/5/2021,1.0,350
562328,,,5.0,64889.0,216.0,1.0,,,,
562323,,,1.0,64889.0,216.0,1.0,5201.0,17/5/2021,1.0,350
562327,,,5.0,64889.0,216.0,1.0,5201.0,12/5/2021,1.0,350
562325,,,1.0,64889.0,216.0,1.0,5201.0,8/5/2021,1.0,860
562324,,,5.0,64889.0,216.0,1.0,5201.0,12/5/2021,1.0,255
562510,,,5.0,64889.0,216.0,1.0,5201.0,4/5/2021,1.0,230
562511,,,5.0,64889.0,216.0,1.0,5201.0,4/5/2021,2.0,460
562512,,,1.0,64889.0,216.0,1.0,5201.0,7/5/2021,1.0,350
562222,,,1.0,66042.0,216.0,1.0,5201.0,23/5/2022,0.0,585
561770,,,5.0,66042.0,216.0,1.0,5201.0,25/10/2023,1.0,470
561919,,,5.0,66042.0,216.0,1.0,,,,
561092,,,1.0,66042.0,216.0,1.0,5201.0,26/5/2023,1.0,455
561618,,,1.0,66042.0,216.0,1.0,5201.0,11/5/2023,1.0,640
561744,,,1.0,66042.0,217.0,1.0,5201.0,4/5/2023,0.0,0
561773,,,5.0,66042.0,216.0,1.0,5201.0,10/11/2023,1.0,515
561801,,,5.0,66042.0,216.0,1.0,5201.0,3/6/2023,1.0,820
561679,,,1.0,66042.0,216.0,1.0,5201.0,11/5/2023,1.0,640
561814,,,5.0,66042.0,216.0,1.0,5201.0,12/5/2023,1.0,990
561752,,,1.0,66042.0,217.0,1.0,5201.0,4/5/2023,0.0,0
561779,,,5.0,66042.0,216.0,1.0,5201.0,12/8/2023,1.0,470
561785,,,5.0,66042.0,216.0,1.0,5201.0,20/6/2023,1.0,820
562602,,,1.0,66042.0,216.0,1.0,5201.0,4/5/2021,1.0,735
562641,,,1.0,66042.0,216.0,1.0,5201.0,8/5/2021,1.0,245
562640,,,1.0,66042.0,216.0,1.0,5201.0,19/5/2021,2.0,690
562803,,,5.0,66042.0,216.0,1.0,5201.0,9/5/2021,3.0,2820
562688,,,5.0,66392.0,216.0,1.0,5201.0,29/5/2022,1.0,533
562369,,,5.0,64944.0,216.0,1.0,,,,
562671,,,5.0,66180.0,216.0,1.0,5201.0,25/9/2021,1.0,300
562672,,,5.0,66180.0,216.0,1.0,5201.0,22/12/2021,1.0,440
562670,,,5.0,66180.0,216.0,1.0,5201.0,12/10/2021,1.0,380
562669,,,5.0,66180.0,216.0,1.0,5201.0,3/4/2022,1.0,650
565314,,,1.0,64265.0,216.0,1.0,5201.0,26/2/2023,1.0,900
562939,,,5.0,64265.0,216.0,1.0,5201.0,6/3/2023,2.0,3470
562387,,,1.0,64265.0,216.0,1.0,5201.0,11/9/2021,2.0,1900
562440,,,5.0,64265.0,216.0,1.0,5201.0,26/5/2021,1.0,550
562005,,,1.0,66033.0,216.0,1.0,5201.0,30/8/2022,1.0,449
562006,,,1.0,66033.0,216.0,1.0,5201.0,23/5/2022,0.0,449
562751,,,1.0,66033.0,216.0,1.0,5201.0,28/8/2021,3.0,1797
562203,,,1.0,66033.0,216.0,1.0,5201.0,23/5/2022,0.0,799
562934,,,1.0,66033.0,216.0,1.0,5201.0,2/4/2023,1.0,390
562908,,,1.0,66033.0,216.0,1.0,5201.0,16/3/2023,1.0,390
562923,,,1.0,66033.0,216.0,1.0,5201.0,8/4/2023,1.0,599
562929,,,1.0,66033.0,216.0,1.0,5201.0,15/7/2023,2.0,780
562951,,,5.0,66033.0,216.0,1.0,5201.0,15/3/2023,1.0,489
562944,,,5.0,66033.0,216.0,1.0,5201.0,31/3/2023,1.0,299
562955,,,5.0,66033.0,216.0,1.0,5201.0,31/3/2023,1.0,299
562956,,,5.0,66033.0,216.0,1.0,5201.0,3/4/2023,2.0,598
600707,,,1.0,66033.0,216.0,1.0,5201.0,6/10/2023,1.0,599
601666,,,1.0,66033.0,216.0,1.0,,,,
601700,,,1.0,66033.0,216.0,1.0,,,,
562627,,,1.0,66033.0,216.0,1.0,5201.0,2/5/2021,1.0,449
562634,,,1.0,66033.0,216.0,1.0,5201.0,26/5/2022,1.0,1450
562647,,,1.0,66033.0,216.0,1.0,5201.0,6/7/2021,2.0,1598
562797,,,1.0,66380.0,216.0,1.0,5201.0,9/10/2021,1.0,470
562798,,,1.0,66380.0,216.0,1.0,5201.0,5/11/2021,1.0,470
562789,,,1.0,66380.0,216.0,1.0,5201.0,23/9/2021,1.0,275
562794,,,5.0,66380.0,216.0,1.0,5201.0,23/9/2021,3.0,825
562796,,,1.0,66380.0,216.0,1.0,5201.0,21/9/2021,1.0,275
600971,,,1.0,67202.0,216.0,1.0,,,,
600871,,,1.0,67202.0,216.0,1.0,,,,
600970,,,1.0,67202.0,216.0,1.0,,,,
600887,,,1.0,67202.0,216.0,1.0,,,,
600876,,,1.0,67202.0,217.0,1.0,,,,
600848,,,3.0,67202.0,216.0,1.0,,,,
600844,,,3.0,67202.0,216.0,1.0,,,,
562529,,,5.0,66184.0,216.0,1.0,5201.0,11/5/2021,1.0,709
562528,,,5.0,66184.0,216.0,1.0,5201.0,4/5/2021,1.0,370
562527,,,5.0,66184.0,216.0,1.0,5201.0,17/6/2021,1.0,370
562491,,,5.0,66184.0,216.0,1.0,5201.0,22/5/2021,1.0,1070
562492,,,5.0,66184.0,216.0,1.0,5201.0,22/5/2021,1.0,1070
562526,,,5.0,66184.0,216.0,1.0,5201.0,4/5/2021,1.0,209
562604,,,5.0,66184.0,216.0,1.0,5201.0,7/5/2021,1.0,370
562788,,,5.0,66505.0,216.0,1.0,5201.0,27/9/2021,1.0,150
562792,,,5.0,66505.0,216.0,1.0,5201.0,22/9/2021,1.0,150
562793,,,5.0,66505.0,216.0,1.0,5201.0,30/9/2021,1.0,150
564920,,,5.0,66505.0,216.0,1.0,5201.0,4/7/2022,1.0,130
564399,,,5.0,66505.0,216.0,1.0,5201.0,4/7/2022,1.0,130
564560,,,5.0,66505.0,216.0,1.0,,,,
564404,,,5.0,66505.0,216.0,1.0,5201.0,23/6/2022,1.0,130
600710,,,1.0,67076.0,216.0,1.0,5201.0,15/12/2023,1.0,749
562895,,,1.0,66837.0,217.0,1.0,5201.0,13/1/2023,0.0,0
562896,,,1.0,66837.0,217.0,1.0,5201.0,13/1/2023,0.0,0
562899,,,1.0,66837.0,216.0,1.0,5201.0,14/4/2023,0.0,"635,32"
562900,,,1.0,66837.0,216.0,1.0,5201.0,13/1/2023,0.0,0
562901,,,5.0,66837.0,216.0,1.0,5201.0,21/2/2023,1.0,499
562902,,,1.0,66837.0,216.0,1.0,5201.0,13/1/2023,0.0,0
562882,,,1.0,66837.0,217.0,1.0,5201.0,10/1/2023,1.0,1680
562883,,,1.0,66837.0,217.0,1.0,,,,
562884,,,1.0,66837.0,217.0,1.0,5201.0,10/1/2023,2.0,3360
562885,,,1.0,66837.0,216.0,1.0,5201.0,19/3/2023,1.0,1050
562888,,,1.0,66837.0,216.0,1.0,5201.0,30/1/2023,0.0,0
562889,,,1.0,66837.0,216.0,1.0,5201.0,10/1/2023,1.0,1010
562892,,,1.0,66837.0,216.0,1.0,5201.0,16/1/2023,1.0,1010
562893,,,1.0,66837.0,216.0,1.0,5201.0,4/4/2023,1.0,1050
562894,,,1.0,66837.0,216.0,1.0,5201.0,22/3/2023,1.0,1300
562766,,,1.0,66321.0,216.0,1.0,5201.0,13/10/2021,1.0,560
562765,,,1.0,66321.0,216.0,1.0,5201.0,13/10/2021,1.0,395
562768,,,1.0,66321.0,216.0,1.0,5201.0,18/10/2021,1.0,560
601202,,,5.0,85300.0,216.0,1.0,5201.0,19/5/2021,1.0,775
601203,,,5.0,85300.0,216.0,1.0,,,,
601201,,,5.0,85300.0,216.0,1.0,,,,
601221,,,5.0,85300.0,216.0,1.0,5201.0,25/7/2021,1.0,775
601224,,,5.0,85300.0,216.0,1.0,5201.0,4/5/2021,1.0,335
601225,,,5.0,85300.0,216.0,1.0,5201.0,14/5/2022,2.0,1478
561441,,,5.0,85300.0,216.0,1.0,5201.0,31/8/2021,2.0,6110
561505,,,5.0,85300.0,216.0,1.0,5201.0,6/9/2021,1.0,2280
561464,,,5.0,85300.0,216.0,1.0,,,,
561499,,,5.0,85300.0,216.0,1.0,5201.0,19/5/2021,1.0,2280
561453,,,5.0,85300.0,216.0,1.0,5201.0,24/6/2023,2.0,3158
561455,,,5.0,85300.0,216.0,1.0,,,,
608089,,,5.0,85300.0,216.0,1.0,,,,
561957,,,5.0,85300.0,216.0,1.0,,,,
561981,,,5.0,85300.0,216.0,1.0,,,,
561498,,,5.0,85300.0,216.0,1.0,5201.0,21/6/2021,1.0,2700
601228,,,5.0,85300.0,216.0,1.0,,,,
561977,,,5.0,85300.0,216.0,1.0,,,,
562855,,,5.0,85300.0,216.0,1.0,5201.0,7/6/2021,1.0,355
562108,,,5.0,85300.0,216.0,1.0,5201.0,24/5/2023,1.0,925
562102,,,5.0,85300.0,216.0,1.0,,,,
562858,,,5.0,85300.0,216.0,1.0,5201.0,16/8/2021,1.0,865
562859,,,5.0,85300.0,216.0,1.0,5201.0,15/5/2021,1.0,865
562190,,,5.0,85300.0,216.0,1.0,5201.0,2/9/2021,4.0,1836
562247,,,5.0,85300.0,216.0,1.0,,,,
562248,,,5.0,85300.0,216.0,1.0,,,,
562364,,,5.0,85300.0,216.0,1.0,5201.0,17/5/2021,2.0,850
562399,,,5.0,85300.0,216.0,1.0,5201.0,11/6/2021,1.0,720
562401,,,5.0,85300.0,216.0,1.0,5201.0,22/6/2021,2.0,1440
562348,,,5.0,85300.0,216.0,1.0,5201.0,12/9/2021,1.0,829
562351,,,5.0,85300.0,216.0,1.0,5201.0,4/5/2021,1.0,699
562353,,,5.0,85300.0,216.0,1.0,5201.0,5/6/2021,1.0,699
562402,,,5.0,85300.0,216.0,1.0,5201.0,8/5/2021,1.0,849
562398,,,5.0,85300.0,216.0,1.0,5201.0,31/7/2021,1.0,1055
562455,,,5.0,85300.0,216.0,1.0,5201.0,19/5/2021,1.0,335
562456,,,5.0,85300.0,216.0,1.0,5201.0,2/6/2021,1.0,335
562534,,,5.0,85300.0,216.0,1.0,5201.0,1/7/2021,1.0,2945
562559,,,5.0,85300.0,216.0,1.0,,,,
562578,,,5.0,85300.0,216.0,1.0,5201.0,19/12/2021,1.0,899
562589,,,5.0,85300.0,217.0,1.0,5201.0,20/6/2021,1.0,930
562587,,,5.0,85300.0,216.0,1.0,5201.0,13/9/2021,1.0,2700
